date,indicator,pillar,raw_value,z_score,z_3m_chg,z_6m_chg,z_12m_chg,z_trend_6m,pctile_expanding,direction_flag,streak_months,warning,expanding_mean_raw,expanding_std_raw
2006-10-31,l_curve,liquidity,-0.1,-1.1985,-0.0649,-0.1938,-0.0354,-1.1656,8.4746,flat,3,,1.1112,1.0106
2006-11-30,l_curve,liquidity,-0.16,-1.2385,-0.0533,-0.1297,0.0045,-1.1872,8.3333,flat,4,,1.0959,1.0141
2006-12-31,l_curve,liquidity,-0.11,-1.1722,0.0148,0.0082,0.1374,-1.1858,21.3115,flat,5,,1.0815,1.0165
2007-01-31,l_curve,liquidity,-0.11,-1.1559,0.0425,-0.0223,0.1198,-1.1895,24.1935,flat,6,,1.0675,1.0187
2007-02-28,l_curve,liquidity,-0.09,-1.1213,0.1172,0.0639,0.2582,-1.1789,30.1587,improving,1,,1.0541,1.0203
2007-03-31,l_curve,liquidity,0.07,-0.9538,0.2184,0.2331,0.2251,-1.14,35.9375,improving,2,,1.0428,1.0198
2007-04-30,l_curve,liquidity,0.03,-0.9819,0.174,0.2166,0.0228,-1.1039,35.3846,improving,3,,1.0312,1.0197
2007-05-31,l_curve,liquidity,-0.02,-1.0191,0.1022,0.2194,0.0897,-1.0674,33.3333,improving,4,,1.0194,1.02
2007-06-30,l_curve,liquidity,0.16,-0.8346,0.1192,0.3376,0.3457,-1.0111,40.2985,improving,5,improvement,1.0099,1.0183
2007-07-31,l_curve,liquidity,0.22,-0.7689,0.213,0.387,0.3647,-0.9466,41.1765,improving,6,improvement,1.0012,1.016
2007-08-31,l_curve,liquidity,0.39,-0.5972,0.4219,0.5241,0.588,-0.8592,46.3768,improving,7,improvement,0.9946,1.0124
2007-09-30,l_curve,liquidity,0.62,-0.3677,0.4669,0.5861,0.8192,-0.7616,47.1429,improving,8,improvement,0.9905,1.0076
2007-10-31,l_curve,liquidity,0.54,-0.4443,0.3246,0.5376,0.7542,-0.672,46.4789,improving,9,improvement,0.9857,1.0033
2007-11-30,l_curve,liquidity,0.93,-0.0553,0.5419,0.9638,1.1832,-0.5113,51.3889,improving,10,improvement,0.9852,0.9979
2007-12-31,l_curve,liquidity,0.99,0.0048,0.3726,0.8395,1.177,-0.3714,52.0548,improving,11,improvement,0.9852,0.9927
2008-01-31,l_curve,liquidity,1.5,0.5152,0.9595,1.2841,1.6712,-0.1574,59.4595,improving,12,improvement,0.9905,0.9889
2008-02-29,l_curve,liquidity,1.88,0.8912,0.9465,1.4884,2.0125,0.0907,65.3333,improving,13,improvement,0.9996,0.9879
2008-03-31,l_curve,liquidity,1.83,0.8334,0.8286,1.2011,1.7872,0.2909,63.1579,improving,14,improvement,1.008,0.9863
2008-04-30,l_curve,liquidity,1.48,0.4756,-0.0396,0.9199,1.4575,0.4442,57.1429,flat,1,,1.0127,0.9825
2008-05-31,l_curve,liquidity,1.4,0.392,-0.4993,0.4472,1.411,0.5187,55.1282,deteriorating,1,,1.0165,0.9783
2008-06-30,l_curve,liquidity,1.36,0.3492,-0.4842,0.3443,1.1838,0.5761,53.1646,deteriorating,2,,1.0199,0.9741
2008-07-31,l_curve,liquidity,1.47,0.4594,-0.0163,-0.0558,1.2283,0.5668,56.25,flat,1,,1.0243,0.9703
2008-08-31,l_curve,liquidity,1.47,0.4567,0.0648,-0.4345,1.0539,0.4944,55.5556,flat,2,,1.0286,0.9666
2008-09-30,l_curve,liquidity,1.85,0.8429,0.4938,0.0095,1.2107,0.496,65.8537,improving,1,,1.0364,0.9652
2008-10-31,l_curve,liquidity,2.45,1.443,0.9836,0.9674,1.8873,0.6572,96.3855,improving,2,,1.0497,0.9704
2008-11-30,l_curve,liquidity,1.93,0.8995,0.4427,0.5075,0.9547,0.7418,67.8571,improving,3,improvement,1.0579,0.9695
2008-12-31,l_curve,liquidity,1.49,0.4432,-0.3998,0.094,0.4383,0.7574,52.9412,deteriorating,1,,1.0619,0.9659
2009-01-31,l_curve,liquidity,1.93,0.8913,-0.5517,0.4319,0.3761,0.8294,67.4419,deteriorating,2,,1.0699,0.965
2009-02-28,l_curve,liquidity,2.02,0.9758,0.0763,0.5191,0.0846,0.9159,72.4138,flat,1,,1.0785,0.9648
2009-03-31,l_curve,liquidity,1.9,0.8448,0.4016,0.0019,0.0114,0.9163,63.6364,improving,1,,1.0859,0.9636
2009-04-30,l_curve,liquidity,2.25,1.1949,0.3036,-0.2482,0.7192,0.8749,83.1461,improving,2,,1.0963,0.9655
2009-05-31,l_curve,liquidity,2.55,1.484,0.5082,0.5846,1.092,0.9723,96.6667,improving,3,improvement,1.1092,0.9709
2009-06-30,l_curve,liquidity,2.42,1.3335,0.4887,0.8903,0.9844,1.1207,93.4066,improving,4,improvement,1.1207,0.9743
2009-07-31,l_curve,liquidity,2.39,1.2875,0.0927,0.3963,0.8282,1.1867,90.2174,flat,1,,1.1317,0.9773
2009-08-31,l_curve,liquidity,2.43,1.3128,-0.1713,0.337,0.856,1.2429,90.3226,deteriorating,1,,1.1429,0.9804
2009-09-30,l_curve,liquidity,2.36,1.228,-0.1056,0.3831,0.385,1.3068,85.1064,deteriorating,2,,1.1533,0.9827
2009-10-31,l_curve,liquidity,2.51,1.3637,0.0762,0.1689,-0.0793,1.3349,93.6842,flat,1,,1.1648,0.9864
2009-11-30,l_curve,liquidity,2.54,1.377,0.0643,-0.107,0.4776,1.3171,93.75,flat,2,,1.1764,0.9903
2009-12-31,l_curve,liquidity,2.71,1.527,0.299,0.1935,1.0838,1.3493,98.9691,improving,1,,1.1892,0.996
2010-01-31,l_curve,liquidity,2.81,1.6031,0.2394,0.3156,0.7118,1.4019,98.9796,improving,2,,1.2026,1.0027
2010-02-28,l_curve,liquidity,2.8,1.5703,0.1932,0.2575,0.5945,1.4448,97.9798,improving,3,improvement,1.2157,1.009
2010-03-31,l_curve,liquidity,2.82,1.5675,0.0405,0.3395,0.7227,1.5014,97.0,flat,1,,1.2287,1.0152
2010-04-30,l_curve,liquidity,2.72,1.4504,-0.1527,0.0867,0.2556,1.5159,92.0792,deteriorating,1,,1.2407,1.0199
2010-05-31,l_curve,liquidity,2.55,1.2702,-0.3,-0.1068,-0.2138,1.4981,82.3529,deteriorating,2,,1.2512,1.0225
2010-06-30,l_curve,liquidity,2.36,1.0751,-0.4924,-0.4519,-0.2584,1.4228,66.0194,deteriorating,3,deterioration,1.26,1.0232
2010-07-31,l_curve,liquidity,2.39,1.0948,-0.3556,-0.5083,-0.1927,1.338,66.3462,deteriorating,4,deterioration,1.2689,1.024
2010-08-31,l_curve,liquidity,2.0,0.7098,-0.5605,-0.8605,-0.603,1.1946,49.5238,deteriorating,5,deterioration,1.2746,1.022
2010-09-30,l_curve,liquidity,2.11,0.8121,-0.263,-0.7554,-0.4158,1.0687,50.9434,deteriorating,6,deterioration,1.2811,1.0207
2010-10-31,l_curve,liquidity,2.29,0.981,-0.1138,-0.4695,-0.3827,0.9905,62.6168,deteriorating,7,deterioration,1.2888,1.0206
2010-11-30,l_curve,liquidity,2.36,1.0412,0.3314,-0.229,-0.3358,0.9523,65.7407,improving,1,,1.297,1.0209
2010-12-31,l_curve,liquidity,2.69,1.3497,0.5376,0.2746,-0.1772,0.9981,88.0734,improving,2,,1.3076,1.0242
2011-01-31,l_curve,liquidity,2.84,1.4781,0.4971,0.3833,-0.125,1.062,92.7273,improving,3,improvement,1.3191,1.029
2011-02-28,l_curve,liquidity,2.73,1.3566,0.3154,0.6468,-0.2137,1.1698,87.3874,improving,4,improvement,1.3296,1.0323
2011-03-31,l_curve,liquidity,2.67,1.2856,-0.0641,0.4735,-0.2819,1.2487,81.25,flat,1,,1.3396,1.0349
2011-04-30,l_curve,liquidity,2.71,1.3109,-0.1672,0.3299,-0.1395,1.3037,82.3009,deteriorating,1,,1.3496,1.0377
2011-05-31,l_curve,liquidity,2.6,1.1942,-0.1624,0.153,-0.0761,1.3292,70.1754,deteriorating,2,,1.3588,1.0394
2011-06-30,l_curve,liquidity,2.73,1.3062,0.0206,-0.0435,0.2311,1.3219,81.7391,flat,1,,1.3687,1.0422
2011-07-31,l_curve,liquidity,2.46,1.0393,-0.2716,-0.4388,-0.0555,1.2488,61.2069,deteriorating,1,,1.3765,1.0425
2011-08-31,l_curve,liquidity,2.03,0.6237,-0.5705,-0.7328,-0.086,1.1266,43.5897,deteriorating,2,,1.3812,1.0402
2011-09-30,l_curve,liquidity,1.67,0.2766,-1.0297,-1.009,-0.5355,0.9585,35.5932,deteriorating,3,deterioration,1.3833,1.0368
2011-10-31,l_curve,liquidity,1.92,0.5154,-0.5239,-0.7955,-0.4656,0.8259,43.6975,deteriorating,4,deterioration,1.387,1.0341
2011-11-30,l_curve,liquidity,1.83,0.4266,-0.1971,-0.7676,-0.6146,0.698,38.3333,deteriorating,5,deterioration,1.3901,1.0311
2011-12-31,l_curve,liquidity,1.64,0.2414,-0.0351,-1.0648,-1.1083,0.5205,33.8843,flat,1,,1.3919,1.0277
2012-01-31,l_curve,liquidity,1.61,0.2115,-0.3039,-0.8278,-1.2666,0.3825,33.6066,deteriorating,1,,1.3934,1.0243
2012-02-29,l_curve,liquidity,1.68,0.2788,-0.1478,-0.3449,-1.0778,0.325,36.5854,deteriorating,2,,1.3953,1.021
2012-03-31,l_curve,liquidity,1.9,0.4922,0.2507,0.2156,-0.7934,0.361,44.3548,improving,1,,1.3988,1.0184
2012-04-30,l_curve,liquidity,1.68,0.2752,0.0637,-0.2402,-1.0358,0.3209,35.2,flat,1,,1.4007,1.0152
2012-05-31,l_curve,liquidity,1.32,-0.0792,-0.358,-0.5058,-1.2734,0.2366,29.3651,deteriorating,1,,1.4001,1.0117
2012-06-30,l_curve,liquidity,1.34,-0.0592,-0.5514,-0.3007,-1.3655,0.1865,29.9213,deteriorating,2,,1.3997,1.0084
2012-07-31,l_curve,liquidity,1.28,-0.1183,-0.3935,-0.3298,-1.1576,0.1316,28.125,deteriorating,3,deterioration,1.3989,1.005
2012-08-31,l_curve,liquidity,1.35,-0.0485,0.0307,-0.3273,-0.6722,0.077,31.7829,flat,1,,1.3986,1.0017
2012-09-30,l_curve,liquidity,1.42,0.0213,0.0805,-0.4709,-0.2553,-0.0015,33.0769,flat,2,,1.3988,0.9984
2012-10-31,l_curve,liquidity,1.42,0.0212,0.1396,-0.2539,-0.4942,-0.0438,32.8244,improving,1,,1.3989,0.9951
2012-11-30,l_curve,liquidity,1.37,-0.0289,0.0196,0.0503,-0.4555,-0.0354,31.8182,flat,1,,1.3987,0.9919
2012-12-31,l_curve,liquidity,1.53,0.1319,0.1107,0.1912,-0.1095,-0.0036,36.0902,improving,1,,1.3996,0.9888
2013-01-31,l_curve,liquidity,1.75,0.3532,0.332,0.4715,0.1417,0.075,41.791,improving,2,,1.4018,0.986
2013-02-28,l_curve,liquidity,1.64,0.2408,0.2697,0.2893,-0.038,0.1232,37.037,improving,3,improvement,1.4033,0.983
2013-03-31,l_curve,liquidity,1.62,0.2197,0.0878,0.1985,-0.2725,0.1563,36.7647,flat,1,,1.4047,0.9801
2013-04-30,l_curve,liquidity,1.48,0.0766,-0.2765,0.0554,-0.1985,0.1656,35.0365,deteriorating,1,,1.4051,0.977
2013-05-31,l_curve,liquidity,1.86,0.4638,0.223,0.4928,0.543,0.2477,47.8261,improving,1,,1.408,0.9746
2013-06-30,l_curve,liquidity,2.16,0.7679,0.5481,0.6359,0.8271,0.3537,53.9568,improving,2,,1.4126,0.9734
2013-07-31,l_curve,liquidity,2.29,0.8964,0.8198,0.5433,1.0148,0.4442,60.7143,improving,3,improvement,1.418,0.9728
2013-08-31,l_curve,liquidity,2.39,0.9932,0.5293,0.7524,1.0417,0.5696,65.2482,improving,4,improvement,1.4239,0.9728
2013-09-30,l_curve,liquidity,2.31,0.9059,0.138,0.6862,0.8846,0.684,61.9718,improving,5,improvement,1.4293,0.9722
2013-10-31,l_curve,liquidity,2.26,0.85,-0.0464,0.7734,0.8288,0.8129,57.3427,flat,1,,1.4343,0.9714
2013-11-30,l_curve,liquidity,2.47,1.0594,0.0662,0.5956,1.0883,0.9121,69.4444,flat,2,,1.4405,0.9718
2013-12-31,l_curve,liquidity,2.66,1.2453,0.3394,0.4775,1.1134,0.9917,81.3793,improving,1,,1.4477,0.9734
2014-01-31,l_curve,liquidity,2.33,0.9015,0.0514,0.005,0.5483,0.9925,60.274,flat,1,,1.453,0.9729
2014-02-28,l_curve,liquidity,2.33,0.8967,-0.1627,-0.0965,0.6559,0.9765,59.1837,deteriorating,1,,1.4581,0.9724
2014-03-31,l_curve,liquidity,2.29,0.8512,-0.3941,-0.0547,0.6315,0.9673,56.0811,deteriorating,2,,1.463,0.9716
2014-04-30,l_curve,liquidity,2.25,0.8061,-0.0953,-0.0439,0.7295,0.96,51.6779,flat,1,,1.4676,0.9706
2014-05-31,l_curve,liquidity,2.11,0.6592,-0.2375,-0.4002,0.1953,0.8933,48.6667,deteriorating,1,,1.4713,0.969
2014-06-30,l_curve,liquidity,2.06,0.6052,-0.246,-0.6401,-0.1627,0.7866,47.6821,deteriorating,2,,1.4747,0.9672
2014-07-31,l_curve,liquidity,2.05,0.5925,-0.2136,-0.3089,-0.3039,0.7351,47.3684,deteriorating,3,deterioration,1.4779,0.9654
2014-08-31,l_curve,liquidity,1.87,0.4048,-0.2544,-0.4919,-0.5884,0.6532,40.5229,deteriorating,4,deterioration,1.4802,0.9631
2014-09-30,l_curve,liquidity,1.94,0.4758,-0.1294,-0.3754,-0.4301,0.5906,45.4545,deteriorating,5,deterioration,1.4828,0.961
2014-10-31,l_curve,liquidity,1.85,0.3809,-0.2116,-0.4252,-0.4691,0.5197,39.3548,deteriorating,6,deterioration,1.4848,0.9587
2014-11-30,l_curve,liquidity,1.71,0.2342,-0.1706,-0.425,-0.8252,0.4489,33.3333,deteriorating,7,deterioration,1.4861,0.9561
2014-12-31,l_curve,liquidity,1.5,0.0145,-0.4613,-0.5907,-1.2308,0.3504,28.0255,deteriorating,8,deterioration,1.4862,0.9535
2015-01-31,l_curve,liquidity,1.21,-0.2888,-0.6697,-0.8813,-1.1902,0.2036,22.7848,deteriorating,9,deterioration,1.4846,0.951
2015-02-28,l_curve,liquidity,1.37,-0.1202,-0.3544,-0.525,-1.0169,0.1161,23.2704,deteriorating,10,deterioration,1.484,0.9484
2015-03-31,l_curve,liquidity,1.38,-0.1094,-0.1239,-0.5852,-0.9606,0.0185,25.0,deteriorating,11,deterioration,1.4834,0.9459
2015-04-30,l_curve,liquidity,1.47,-0.0142,0.2746,-0.3951,-0.8203,-0.0473,28.5714,improving,1,,1.4834,0.9433
2015-05-31,l_curve,liquidity,1.51,0.0282,0.1484,-0.206,-0.631,-0.0816,31.4815,improving,2,,1.4835,0.9407
2015-06-30,l_curve,liquidity,1.71,0.2401,0.3494,0.2256,-0.3651,-0.044,36.1963,improving,3,,1.4847,0.9383
2015-07-31,l_curve,liquidity,1.53,0.0481,0.0623,0.3369,-0.5444,0.0121,32.3171,flat,1,,1.485,0.9358
2015-08-31,l_curve,liquidity,1.47,-0.016,-0.0441,0.1043,-0.4207,0.0295,27.8788,flat,2,,1.4849,0.9333
2015-09-30,l_curve,liquidity,1.42,-0.0693,-0.3094,0.04,-0.5451,0.0361,25.3012,deteriorating,1,,1.4846,0.9308
2015-10-31,l_curve,liquidity,1.41,-0.0799,-0.128,-0.0657,-0.4608,0.0252,24.5509,deteriorating,2,,1.4842,0.9284
2015-11-30,l_curve,liquidity,1.27,-0.2301,-0.2141,-0.2582,-0.4642,-0.0178,22.0238,deteriorating,3,deterioration,1.483,0.926
2015-12-31,l_curve,liquidity,1.21,-0.294,-0.2247,-0.5341,-0.3085,-0.1069,21.3018,deteriorating,4,deterioration,1.4816,0.9238
2016-01-31,l_curve,liquidity,1.18,-0.3256,-0.2457,-0.3737,-0.0368,-0.1691,20.5882,deteriorating,5,deterioration,1.4801,0.9217
2016-02-29,l_curve,liquidity,0.96,-0.5623,-0.3323,-0.5464,-0.4421,-0.2602,19.2982,deteriorating,6,deterioration,1.4774,0.92
2016-03-31,l_curve,liquidity,1.05,-0.4631,-0.1691,-0.3937,-0.3537,-0.3258,19.7674,deteriorating,7,deterioration,1.4752,0.9182
2016-04-30,l_curve,liquidity,1.06,-0.4508,-0.1252,-0.3709,-0.4366,-0.3876,20.2312,deteriorating,8,deterioration,1.4731,0.9163
2016-05-31,l_curve,liquidity,0.97,-0.5472,0.0151,-0.3172,-0.5754,-0.4405,19.5402,flat,1,,1.4705,0.9147
2016-06-30,l_curve,liquidity,0.91,-0.6107,-0.1476,-0.3167,-0.8508,-0.4933,17.7143,deteriorating,1,,1.4677,0.9132
2016-07-31,l_curve,liquidity,0.79,-0.7392,-0.2884,-0.4137,-0.7873,-0.5622,17.0455,deteriorating,2,,1.4643,0.9122
2016-08-31,l_curve,liquidity,0.78,-0.7472,-0.2,-0.1849,-0.7313,-0.593,16.3842,deteriorating,3,,1.4608,0.9111
2016-09-30,l_curve,liquidity,0.83,-0.6898,-0.0791,-0.2268,-0.6205,-0.6308,17.9775,flat,1,,1.4577,0.91
2016-10-31,l_curve,liquidity,0.98,-0.5233,0.2159,-0.0725,-0.4435,-0.6429,21.7877,improving,1,,1.4553,0.9083
2016-11-30,l_curve,liquidity,1.26,-0.2145,0.5327,0.3327,0.0155,-0.5875,27.2222,improving,2,,1.4544,0.9062
2016-12-31,l_curve,liquidity,1.25,-0.225,0.4649,0.3857,0.069,-0.5232,27.0718,improving,3,improvement,1.4534,0.904
2017-01-31,l_curve,liquidity,1.26,-0.2134,0.31,0.5258,0.1122,-0.4355,28.022,improving,4,improvement,1.4524,0.9019
2017-02-28,l_curve,liquidity,1.14,-0.3455,-0.131,0.4018,0.2169,-0.3686,24.0437,deteriorating,1,,1.4509,0.9
2017-03-31,l_curve,liquidity,1.13,-0.3556,-0.1306,0.3342,0.1075,-0.3129,23.913,deteriorating,2,,1.4494,0.8981
2017-04-30,l_curve,liquidity,1.01,-0.4878,-0.2744,0.0355,-0.037,-0.307,21.6216,deteriorating,3,,1.4473,0.8964
2017-05-31,l_curve,liquidity,0.93,-0.5752,-0.2297,-0.3607,-0.028,-0.3671,19.8925,deteriorating,4,deterioration,1.4448,0.895
2017-06-30,l_curve,liquidity,0.93,-0.5734,-0.2178,-0.3484,0.0373,-0.4251,20.3209,deteriorating,5,deterioration,1.4423,0.8935
2017-07-31,l_curve,liquidity,0.96,-0.5382,-0.0504,-0.3248,0.2011,-0.4793,21.8085,flat,1,,1.44,0.892
2017-08-31,l_curve,liquidity,0.79,-0.7261,-0.1509,-0.3806,0.0211,-0.5427,16.9312,deteriorating,1,,1.437,0.891
2017-09-30,l_curve,liquidity,0.86,-0.6454,-0.072,-0.2898,0.0444,-0.591,18.4211,flat,1,,1.4343,0.8898
2017-10-31,l_curve,liquidity,0.78,-0.7327,-0.1945,-0.2449,-0.2093,-0.6318,16.7539,deteriorating,1,,1.4312,0.8888
2017-11-30,l_curve,liquidity,0.64,-0.8865,-0.1604,-0.3113,-0.6719,-0.6837,14.0625,deteriorating,2,,1.4275,0.8884
2017-12-31,l_curve,liquidity,0.51,-1.0279,-0.3825,-0.4545,-0.8029,-0.7594,10.8808,deteriorating,3,deterioration,1.4233,0.8885
2018-01-31,l_curve,liquidity,0.58,-0.9449,-0.2123,-0.4068,-0.7316,-0.8272,13.9175,deteriorating,4,deterioration,1.4194,0.8883
2018-02-28,l_curve,liquidity,0.62,-0.8962,-0.0097,-0.1701,-0.5507,-0.8556,14.359,flat,1,,1.4157,0.8879
2018-03-31,l_curve,liquidity,0.47,-1.0599,-0.0321,-0.4145,-0.7043,-0.9247,10.7143,flat,2,,1.4114,0.8882
2018-04-30,l_curve,liquidity,0.46,-1.066,-0.121,-0.3333,-0.5782,-0.9802,10.6599,deteriorating,1,,1.4071,0.8885
2018-05-31,l_curve,liquidity,0.43,-1.0943,-0.1981,-0.2078,-0.5191,-1.0149,10.6061,deteriorating,2,,1.4027,0.8889
2018-06-30,l_curve,liquidity,0.33,-1.2001,-0.1402,-0.1722,-0.6267,-1.0436,3.0151,deteriorating,3,,1.3978,0.8898
2018-07-31,l_curve,liquidity,0.29,-1.238,-0.172,-0.293,-0.6998,-1.0924,3.0,deteriorating,4,deterioration,1.3929,0.8909
2018-08-31,l_curve,liquidity,0.24,-1.2864,-0.1921,-0.3902,-0.5603,-1.1574,1.4925,deteriorating,5,deterioration,1.3877,0.8922
2018-09-30,l_curve,liquidity,0.24,-1.2788,-0.0787,-0.2189,-0.6334,-1.1939,1.9802,flat,1,,1.3826,0.8935
2018-10-31,l_curve,liquidity,0.28,-1.2272,0.0108,-0.1612,-0.4945,-1.2208,4.4335,flat,2,,1.3777,0.8945
2018-11-30,l_curve,liquidity,0.21,-1.2977,-0.0113,-0.2034,-0.4112,-1.2547,1.4706,flat,3,,1.3726,0.8959
2018-12-31,l_curve,liquidity,0.21,-1.2901,-0.0113,-0.09,-0.2622,-1.2697,1.9512,flat,4,,1.3675,0.8972
2019-01-31,l_curve,liquidity,0.18,-1.3156,-0.0884,-0.0776,-0.3707,-1.2826,0.9709,flat,5,,1.3623,0.8987
2019-02-28,l_curve,liquidity,0.21,-1.2749,0.0228,0.0115,-0.3787,-1.2807,4.3478,flat,6,,1.3573,0.8999
2019-03-31,l_curve,liquidity,0.14,-1.3444,-0.0543,-0.0656,-0.2845,-1.2916,0.9615,flat,7,,1.352,0.9015
2019-04-30,l_curve,liquidity,0.24,-1.2268,0.0888,0.0004,-0.1608,-1.2916,7.177,flat,8,,1.3472,0.9026
2019-05-31,l_curve,liquidity,0.19,-1.2749,-0.0001,0.0228,-0.1807,-1.2878,4.7619,flat,9,,1.3423,0.9038
2019-06-30,l_curve,liquidity,0.25,-1.2022,0.1422,0.0879,-0.0021,-1.2731,8.0569,improving,1,,1.3376,0.9047
2019-07-31,l_curve,liquidity,0.13,-1.327,-0.1002,-0.0114,-0.089,-1.275,1.4151,deteriorating,1,,1.3325,0.9062
2019-08-31,l_curve,liquidity,0.0,-1.4606,-0.1857,-0.1858,-0.1742,-1.306,0.4695,deteriorating,2,,1.3268,0.9084
2019-09-30,l_curve,liquidity,0.05,-1.3968,-0.1946,-0.0524,-0.118,-1.3147,0.9346,deteriorating,3,,1.3214,0.9102
2019-10-31,l_curve,liquidity,0.17,-1.2581,0.0689,-0.0313,-0.0309,-1.3199,6.9767,flat,1,,1.3166,0.9114
2019-11-30,l_curve,liquidity,0.17,-1.2513,0.2093,0.0236,0.0464,-1.316,7.4074,improving,1,,1.3118,0.9125
2019-12-31,l_curve,liquidity,0.34,-1.0603,0.3365,0.1419,0.2298,-1.2923,18.894,improving,2,,1.3078,0.9127
2020-01-31,l_curve,liquidity,0.18,-1.2291,0.029,0.0979,0.0865,-1.276,9.1743,flat,1,,1.3031,0.9137
2020-02-29,l_curve,liquidity,0.27,-1.1253,0.126,0.3353,0.1496,-1.2201,17.3516,improving,1,,1.2988,0.9142
2020-03-31,l_curve,liquidity,0.47,-0.9032,0.1571,0.4936,0.4412,-1.1379,23.6364,improving,2,,1.2954,0.9139
2020-04-30,l_curve,liquidity,0.44,-0.9324,0.2967,0.3257,0.2944,-1.0836,23.5294,improving,3,improvement,1.2919,0.9137
2020-05-31,l_curve,liquidity,0.49,-0.8745,0.2508,0.3768,0.4004,-1.0208,25.6757,improving,4,improvement,1.2886,0.9132
2020-06-30,l_curve,liquidity,0.5,-0.8605,0.0427,0.1998,0.3417,-0.9875,26.009,flat,1,,1.2854,0.9127
2020-07-31,l_curve,liquidity,0.44,-0.9227,0.0096,0.3064,0.4042,-0.9364,23.6607,flat,2,,1.282,0.9125
2020-08-31,l_curve,liquidity,0.58,-0.7669,0.1076,0.3585,0.6938,-0.8767,27.5556,improving,1,,1.2792,0.9117
2020-09-30,l_curve,liquidity,0.56,-0.7862,0.0743,0.1169,0.6106,-0.8572,26.9912,flat,1,,1.2763,0.911
2020-10-31,l_curve,liquidity,0.74,-0.5871,0.3357,0.3453,0.671,-0.7996,33.0396,improving,1,,1.2741,0.9098
2020-11-30,l_curve,liquidity,0.68,-0.6512,0.1157,0.2233,0.6001,-0.7624,31.1404,improving,2,,1.2718,0.9088
2020-12-31,l_curve,liquidity,0.8,-0.5178,0.2684,0.3427,0.5425,-0.7053,36.2445,improving,3,improvement,1.2699,0.9074
2021-01-31,l_curve,liquidity,1.0,-0.2968,0.2903,0.626,0.9323,-0.601,40.0,improving,4,improvement,1.2688,0.9058
2021-02-28,l_curve,liquidity,1.3,0.0344,0.6855,0.8012,1.1597,-0.4674,51.0823,improving,5,improvement,1.2689,0.904
2021-03-31,l_curve,liquidity,1.58,0.3433,0.8611,1.1296,1.2465,-0.2792,57.7586,improving,6,improvement,1.2702,0.9024
2021-04-30,l_curve,liquidity,1.49,0.2431,0.5399,0.8302,1.1755,-0.1408,55.794,improving,7,improvement,1.271,0.9008
2021-05-31,l_curve,liquidity,1.44,0.1872,0.1529,0.8384,1.0617,-0.0011,52.9915,improving,8,improvement,1.2717,0.8991
2021-06-30,l_curve,liquidity,1.2,-0.0796,-0.4229,0.4382,0.7809,0.0719,44.6809,deteriorating,1,,1.2714,0.8973
2021-07-31,l_curve,liquidity,1.05,-0.2462,-0.4893,0.0505,0.6765,0.0804,40.678,deteriorating,2,,1.2705,0.8957
2021-08-31,l_curve,liquidity,1.1,-0.19,-0.3772,-0.2244,0.5768,0.043,42.616,deteriorating,3,,1.2699,0.894
2021-09-30,l_curve,liquidity,1.24,-0.0334,0.0462,-0.3767,0.7529,-0.0198,47.479,flat,1,,1.2698,0.8923
2021-10-31,l_curve,liquidity,1.07,-0.2234,0.0228,-0.4665,0.3636,-0.0976,41.4226,flat,2,,1.269,0.8907
2021-11-30,l_curve,liquidity,0.91,-0.4022,-0.2122,-0.5894,0.249,-0.1958,36.6667,deteriorating,1,,1.2676,0.8893
2021-12-31,l_curve,liquidity,0.79,-0.5358,-0.5025,-0.4563,-0.018,-0.2718,34.0249,deteriorating,2,,1.2658,0.8881
2022-01-31,l_curve,liquidity,0.61,-0.7364,-0.5129,-0.4901,-0.4396,-0.3535,27.686,deteriorating,3,deterioration,1.2634,0.8873
2022-02-28,l_curve,liquidity,0.39,-0.9807,-0.5785,-0.7906,-1.015,-0.4853,20.5761,deteriorating,4,deterioration,1.2601,0.8872
2022-03-31,l_curve,liquidity,0.04,-1.3677,-0.8319,-1.3344,-1.7111,-0.7077,1.6393,deteriorating,5,deterioration,1.2555,0.8887
2022-04-30,l_curve,liquidity,0.19,-1.1935,-0.4572,-0.9701,-1.4366,-0.8694,11.8367,deteriorating,6,deterioration,1.2515,0.8894
2022-05-31,l_curve,liquidity,0.32,-1.0433,-0.0626,-0.6411,-1.2305,-0.9762,19.1057,flat,1,,1.2481,0.8896
2022-06-30,l_curve,liquidity,0.06,-1.3287,0.0391,-0.7929,-1.2491,-1.1084,2.4291,flat,2,,1.2437,0.8909
2022-07-31,l_curve,liquidity,-0.22,-1.6318,-0.4383,-0.8955,-1.3856,-1.2576,0.4032,deteriorating,1,,1.2383,0.8936
2022-08-31,l_curve,liquidity,-0.3,-1.7089,-0.6656,-0.7282,-1.5189,-1.379,0.4016,deteriorating,2,,1.2326,0.8969
2022-09-30,l_curve,liquidity,-0.39,-1.7952,-0.4665,-0.4274,-1.7618,-1.4502,0.4,deteriorating,3,deterioration,1.2267,0.9006
2022-10-31,l_curve,liquidity,-0.41,-1.8032,-0.1714,-0.6097,-1.5797,-1.5518,0.3984,deteriorating,4,deterioration,1.2207,0.9043
2022-11-30,l_curve,liquidity,-0.7,-2.1028,-0.3939,-1.0595,-1.7006,-1.7284,0.3968,deteriorating,5,deterioration,1.2137,0.9101
